Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,dev_stage,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Instrument,isolate,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,SRA Study,tissue,variety
SRR7279634,WGS,299,23771904180,PRJNA454805,SAMN09229733,Plant,10451407506,COMAV-UPV,public,"sra,fastq,run.zq","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",not applicable,SRX4183157,Peru,South America,"Peru: Paucartambo\, Kosnipata",NextSeq 500,BGV013945,Esther012116_BGV013945,PAIRED,RANDOM PCR,GENOMIC,Solanum lycopersicum var. cerasiforme,ILLUMINA,2018-06-08T00:00:00Z,2018-06-08T03:32:00Z,1,BGV013945,SRP150040,leaf,cerasiforme
SRR7279635,WGS,300,8837412519,PRJNA454805,SAMN09229656,Plant,3953893570,COMAV-UPV,public,"sra,run.zq,fastq","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",not applicable,SRX4183156,Mexico,North America,"Mexico: Merida\, Xcanatun",NextSeq 500,BGV007857,Esther011516_BGV007857,PAIRED,RANDOM PCR,GENOMIC,Solanum lycopersicum,ILLUMINA,2018-06-08T00:00:00Z,2018-06-08T03:25:00Z,1,BGV007857,SRP150040,leaf,
SRR7279636,WGS,300,8970720215,PRJNA454805,SAMN09229640,Plant,3925458369,COMAV-UPV,public,"run.zq,fastq,sra","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",not applicable,SRX4183155,Ecuador,South America,"Ecuador: Banos\, Rio Verde",NextSeq 500,BGV007017,Esther011516_BGV007017,PAIRED,RANDOM PCR,GENOMIC,Solanum lycopersicum var. cerasiforme,ILLUMINA,2018-06-08T00:00:00Z,2018-06-08T03:49:00Z,1,BGV007017,SRP150040,leaf,cerasiforme
SRR7279637,WGS,300,12743030895,PRJNA454805,SAMN09229667,Plant,5785796191,COMAV-UPV,public,"sra,fastq,run.zq","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",not applicable,SRX4183154,Mexico,North America,"Mexico: Valladolid\, Valladolid",NextSeq 500,BGV007876,Esther011516_BGV007876,PAIRED,RANDOM PCR,GENOMIC,Solanum lycopersicum,ILLUMINA,2018-06-08T00:00:00Z,2018-06-08T03:16:00Z,1,BGV007876,SRP150040,leaf,
SRR7279638,WGS,300,10816686197,PRJNA454805,SAMN09229652,Plant,4829583955,COMAV-UPV,public,"fastq,run.zq,sra","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",not applicable,SRX4183153,Ecuador,South America,"Ecuador: Sucre\, Jama",NextSeq 500,BGV007198,Esther011516_BGV007198,PAIRED,RANDOM PCR,GENOMIC,Solanum pimpinellifolium,ILLUMINA,2018-06-08T00:00:00Z,2018-06-08T03:04:00Z,1,BGV007198,SRP150040,leaf,
SRR7279639,WGS,300,4563533659,PRJNA454805,SAMN09229655,Plant,2038526201,COMAV-UPV,public,"fastq,sra,run.zq","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",not applicable,SRX4183152,Mexico,North America,"Mexico: Telchac Puerto\, Santa Elena",NextSeq 500,BGV007854,Esther011516_BGV007854,PAIRED,RANDOM PCR,GENOMIC,Solanum lycopersicum,ILLUMINA,2018-06-08T00:00:00Z,2018-06-08T02:57:00Z,1,BGV007854,SRP150040,leaf,
SRR7279640,WGS,300,8367923168,PRJNA454805,SAMN09229626,Plant,3845830098,COMAV-UPV,public,"run.zq,sra,fastq","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",not applicable,SRX4183151,Ecuador,South America,"Ecuador: Pastaza\, Simon Bolivar",NextSeq 500,BGV006865,Esther010816_BGV006865,PAIRED,RANDOM PCR,GENOMIC,Solanum lycopersicum var. cerasiforme,ILLUMINA,2018-06-08T00:00:00Z,2018-06-08T02:59:00Z,1,BGV006865,SRP150040,leaf,cerasiforme
SRR7279641,WGS,299,21979704665,PRJNA454805,SAMN09229700,Plant,9799406217,COMAV-UPV,public,"run.zq,sra,fastq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",not applicable,SRX4183150,Mexico,North America,Mexico: Acapulco de Juarez,NextSeq 500,BGV008067,Esther052516_BGV008067,PAIRED,RANDOM PCR,GENOMIC,Solanum lycopersicum var. cerasiforme,ILLUMINA,2018-06-08T00:00:00Z,2018-06-08T03:45:00Z,1,BGV008067,SRP150040,leaf,cerasiforme
SRR7279642,WGS,299,10358041405,PRJNA454805,SAMN09229630,Plant,4788300300,COMAV-UPV,public,"fastq,run.zq,sra","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",not applicable,SRX4183149,Ecuador,South America,"Ecuador: Sucua\, Huambi",NextSeq 500,BGV006899,Esther010816_BGV006899,PAIRED,RANDOM PCR,GENOMIC,Solanum lycopersicum var. cerasiforme,ILLUMINA,2018-06-08T00:00:00Z,2018-06-08T03:07:00Z,1,BGV006899,SRP150040,leaf,cerasiforme
SRR7279643,WGS,299,5495039,PRJNA454805,SAMN09229634,Plant,2591327,COMAV-UPV,public,"fastq,sra,run.zq","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",not applicable,SRX4183148,Ecuador,South America,"Ecuador: Logrono\, Logrono",NextSeq 500,BGV006907,Esther010816_BGV006907,PAIRED,RANDOM PCR,GENOMIC,Solanum lycopersicum var. cerasiforme,ILLUMINA,2018-06-08T00:00:00Z,2018-06-08T02:42:00Z,1,BGV006907,SRP150040,leaf,cerasiforme
SRR7279644,WGS,298,9857074653,PRJNA454805,SAMN09229621,Plant,4239296232,COMAV-UPV,public,"fastq,sra,run.zq","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",not applicable,SRX4183147,Ecuador,South America,Ecuador: Napo,NextSeq 500,BGV006806,Esther052516_BGV006806,PAIRED,RANDOM PCR,GENOMIC,Solanum lycopersicum var. cerasiforme,ILLUMINA,2018-06-08T00:00:00Z,2018-06-08T03:10:00Z,1,BGV006806,SRP150040,leaf,cerasiforme
SRR7279645,WGS,299,6137910876,PRJNA454805,SAMN09229631,Plant,2781652775,COMAV-UPV,public,"fastq,sra,run.zq","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",not applicable,SRX4183146,Ecuador,South America,"Ecuador: Sucua\, Huambi",NextSeq 500,BGV006901,Esther010816_BGV006901,PAIRED,RANDOM PCR,GENOMIC,Solanum lycopersicum var. cerasiforme,ILLUMINA,2018-06-08T00:00:00Z,2018-06-08T02:55:00Z,1,BGV006901,SRP150040,leaf,cerasiforme
SRR7279646,WGS,300,30537809433,PRJNA454805,SAMN09229623,Plant,13876745879,COMAV-UPV,public,"run.zq,sra,fastq","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",not applicable,SRX4183145,Ecuador,South America,"Ecuador: Santa Clara\, Santa Clara",NextSeq 500,BGV006828,Esther010816_BGV006828,PAIRED,RANDOM PCR,GENOMIC,Solanum lycopersicum var. cerasiforme,ILLUMINA,2018-06-08T00:00:00Z,2018-06-08T03:48:00Z,1,BGV006828,SRP150040,leaf,cerasiforme
SRR7279647,WGS,300,9749227608,PRJNA454805,SAMN09229627,Plant,4393455333,COMAV-UPV,public,"sra,fastq,run.zq","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",not applicable,SRX4183144,Ecuador,South America,"Ecuador: Pastaza\, Simon Bolivar",NextSeq 500,BGV006867,Esther010816_BGV006867,PAIRED,RANDOM PCR,GENOMIC,Solanum lycopersicum var. cerasiforme,ILLUMINA,2018-06-08T00:00:00Z,2018-06-08T03:11:00Z,1,BGV006867,SRP150040,leaf,cerasiforme
SRR7279648,WGS,299,18351175753,PRJNA454805,SAMN09229635,Plant,8320544249,COMAV-UPV,public,"sra,fastq,run.zq","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",not applicable,SRX4183143,Ecuador,South America,"Ecuador: Santiago\, Chupianza",NextSeq 500,BGV006910,Esther010816_BGV006910,PAIRED,RANDOM PCR,GENOMIC,Solanum lycopersicum var. cerasiforme,ILLUMINA,2018-06-08T00:00:00Z,2018-06-08T03:21:00Z,1,BGV006910,SRP150040,leaf,cerasiforme
SRR7279649,WGS,299,12449341009,PRJNA454805,SAMN09229639,Plant,5626589036,COMAV-UPV,public,"run.zq,fastq,sra","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",not applicable,SRX4183142,Ecuador,South America,"Ecuador: Banos\, Ulba",NextSeq 500,BGV007015,Esther010816_BGV007015,PAIRED,RANDOM PCR,GENOMIC,Solanum lycopersicum var. cerasiforme,ILLUMINA,2018-06-08T00:00:00Z,2018-06-08T03:11:00Z,1,BGV007015,SRP150040,leaf,cerasiforme
SRR7279650,WGS,300,34023124246,PRJNA454805,SAMN09229708,Plant,14991203731,COMAV-UPV,public,"fastq,sra,run.zq","gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1",not applicable,SRX4183141,Peru,South America,"Peru: Manu\, Manu",NextSeq 500,BGV008108,Esther052516_BGV008108,PAIRED,RANDOM PCR,GENOMIC,Solanum lycopersicum var. cerasiforme,ILLUMINA,2018-06-08T00:00:00Z,2018-06-08T04:02:00Z,1,BGV008108,SRP150040,leaf,cerasiforme
SRR7279651,WGS,300,21639444791,PRJNA454805,SAMN09229637,Plant,9803045453,COMAV-UPV,public,"fastq,sra,run.zq","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",not applicable,SRX4183140,Ecuador,South America,"Ecuador: El Pangui\, Pachicutza",NextSeq 500,BGV006931,Esther010816_BGV006931,PAIRED,RANDOM PCR,GENOMIC,Solanum lycopersicum var. cerasiforme,ILLUMINA,2018-06-08T00:00:00Z,2018-06-08T03:48:00Z,1,BGV006931,SRP150040,leaf,cerasiforme
SRR7279652,WGS,300,12711239659,PRJNA454805,SAMN09229616,Plant,5747434433,COMAV-UPV,public,"sra,fastq,run.zq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",not applicable,SRX4183139,Ecuador,South America,"Ecuador: Tena\, Puerto Napo",NextSeq 500,BGV006768,Esther010816_BGV006768,PAIRED,RANDOM PCR,GENOMIC,Solanum lycopersicum var. cerasiforme,ILLUMINA,2018-06-08T00:00:00Z,2018-06-08T03:37:00Z,1,BGV006768,SRP150040,leaf,cerasiforme
SRR7279653,WGS,300,9453663707,PRJNA454805,SAMN09229657,Plant,4086119361,COMAV-UPV,public,"run.zq,fastq,sra","gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public",not applicable,SRX4183138,Mexico,North America,"Mexico: Dzidzantun\, Dzidzantun",NextSeq 500,BGV007860,Esther022716_BGV007860,PAIRED,RANDOM PCR,GENOMIC,Solanum lycopersicum,ILLUMINA,2018-06-08T00:00:00Z,2018-06-08T03:06:00Z,1,BGV007860,SRP150040,leaf,
SRR7279654,WGS,300,4387108677,PRJNA454805,SAMN09229655,Plant,1890018380,COMAV-UPV,public,"fastq,run.zq,sra","gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public",not applicable,SRX4183137,Mexico,North America,"Mexico: Telchac Puerto\, Santa Elena",NextSeq 500,BGV007854,Esther022716_BGV007854,PAIRED,RANDOM PCR,GENOMIC,Solanum lycopersicum,ILLUMINA,2018-06-08T00:00:00Z,2018-06-08T02:55:00Z,1,BGV007854,SRP150040,leaf,
SRR7279655,WGS,300,13010124019,PRJNA454805,SAMN09229660,Plant,5603538082,COMAV-UPV,public,"fastq,run.zq,sra","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",not applicable,SRX4183136,Mexico,North America,"Mexico: Dzilam Gonzalez\, San Eduardo",NextSeq 500,BGV007864,Esther022716_BGV007864,PAIRED,RANDOM PCR,GENOMIC,Solanum lycopersicum,ILLUMINA,2018-06-08T00:00:00Z,2018-06-08T03:14:00Z,1,BGV007864,SRP150040,leaf,
SRR7279656,WGS,300,10665107713,PRJNA454805,SAMN09229659,Plant,4608289813,COMAV-UPV,public,"fastq,run.zq,sra","ncbi,s3,gs","gs.US,ncbi.public,s3.us-east-1",not applicable,SRX4183135,Mexico,North America,"Mexico: Dzilam Gonzalez\, San Eduardo",NextSeq 500,BGV007863,Esther022716_BGV007863,PAIRED,RANDOM PCR,GENOMIC,Solanum lycopersicum,ILLUMINA,2018-06-08T00:00:00Z,2018-06-08T03:08:00Z,1,BGV007863,SRP150040,leaf,
SRR7279657,WGS,300,10606091452,PRJNA454805,SAMN09229754,Plant,5143898023,COMAV-UPV,public,"sra,run.zq,fastq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",not applicable,SRX4183134,Honduras,North America,"Honduras: Collected toward El Paraiso\, 1 km from Danli.",NextSeq 500,PI 406890,Esther030416_PI 406890,PAIRED,RANDOM PCR,GENOMIC,Solanum lycopersicum var. cerasiforme,ILLUMINA,2018-06-08T00:00:00Z,2018-06-08T03:31:00Z,1,PI 406890,SRP150040,leaf,cerasiforme
SRR7279658,WGS,300,16479940201,PRJNA454805,SAMN09229755,Plant,8090342600,COMAV-UPV,public,"sra,fastq,run.zq","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",not applicable,SRX4183133,Costa Rica,North America,Costa Rica: From Los Diamantes,NextSeq 500,PI 487625,Esther030416_PI 487625,PAIRED,RANDOM PCR,GENOMIC,Solanum lycopersicum var. cerasiforme,ILLUMINA,2018-06-08T00:00:00Z,2018-06-08T03:34:00Z,1,PI 487625,SRP150040,leaf,cerasiforme
SRR7279659,WGS,300,10441217534,PRJNA454805,SAMN09229652,Plant,4501914996,COMAV-UPV,public,"fastq,sra,run.zq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",not applicable,SRX4183132,Ecuador,South America,"Ecuador: Sucre\, Jama",NextSeq 500,BGV007198,Esther022716_BGV007198,PAIRED,RANDOM PCR,GENOMIC,Solanum pimpinellifolium,ILLUMINA,2018-06-08T00:00:00Z,2018-06-08T04:05:00Z,1,BGV007198,SRP150040,leaf,
SRR7279660,WGS,300,8597789235,PRJNA454805,SAMN09229656,Plant,3714755841,COMAV-UPV,public,"run.zq,sra,fastq","gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",not applicable,SRX4183131,Mexico,North America,"Mexico: Merida\, Xcanatun",NextSeq 500,BGV007857,Esther022716_BGV007857,PAIRED,RANDOM PCR,GENOMIC,Solanum lycopersicum,ILLUMINA,2018-06-08T00:00:00Z,2018-06-08T03:22:00Z,1,BGV007857,SRP150040,leaf,
SRR7279661,WGS,299,13410491819,PRJNA454805,SAMN09229629,Plant,6085873844,COMAV-UPV,public,"sra,run.zq,fastq","ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1",not applicable,SRX4183130,Ecuador,South America,"Ecuador: Sucua\, Sucua",NextSeq 500,BGV006896,Esther010816_BGV006896,PAIRED,RANDOM PCR,GENOMIC,Solanum lycopersicum var. cerasiforme,ILLUMINA,2018-06-08T00:00:00Z,2018-06-08T04:19:00Z,1,BGV006896,SRP150040,leaf,cerasiforme
SRR7279662,WGS,299,5044040943,PRJNA454805,SAMN09229632,Plant,2283148761,COMAV-UPV,public,"sra,fastq,run.zq","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.US",not applicable,SRX4183129,Ecuador,South America,"Ecuador: Sucua\, Logrono",NextSeq 500,BGV006904,Esther010816_BGV006904,PAIRED,RANDOM PCR,GENOMIC,Solanum lycopersicum var. cerasiforme,ILLUMINA,2018-06-08T00:00:00Z,2018-06-08T03:15:00Z,1,BGV006904,SRP150040,leaf,cerasiforme
SRR7279663,WGS,300,27699717288,PRJNA454805,SAMN09229750,Plant,13462001061,COMAV-UPV,public,"sra,run.zq,fastq","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",not applicable,SRX4183128,Peru,South America,"Peru: San Martin\, 36 km from Tarapoto\, in garden behind a salt cleaning plant\, Puerto Santa Cruz",NextSeq 500,LA2309,Esther030416_LA2309,PAIRED,RANDOM PCR,GENOMIC,Solanum lycopersicum var. cerasiforme,ILLUMINA,2018-06-08T00:00:00Z,2018-06-08T04:02:00Z,1,LA2309,SRP150040,leaf,cerasiforme
SRR7279664,WGS,299,32549729393,PRJNA454805,SAMN09229751,Plant,15779547603,COMAV-UPV,public,"run.zq,fastq,sra","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",not applicable,SRX4183127,Ecuador,South America,Ecuador: From the market at Guayaquil,NextSeq 500,PI 129026,Esther030416_PI 129026,PAIRED,RANDOM PCR,GENOMIC,Solanum lycopersicum var. cerasiforme,ILLUMINA,2018-06-08T00:00:00Z,2018-06-08T04:01:00Z,1,PI 129026,SRP150040,leaf,cerasiforme
SRR7279665,WGS,298,14704359917,PRJNA454805,SAMN09229611,Plant,6908075675,COMAV-UPV,public,"sra,run.zq,fastq","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",not applicable,SRX4183126,Peru,South America,"Peru: Morropon\, Chulucanas",NextSeq 500,BGV006454,Esther122615_130921_1-27396376_BGV006454,PAIRED,RANDOM PCR,GENOMIC,Solanum pimpinellifolium,ILLUMINA,2018-06-08T00:00:00Z,2018-06-08T03:31:00Z,1,BGV006454,SRP150040,leaf,
SRR7279666,WGS,298,2506907820,PRJNA454805,SAMN09229608,Plant,1182227495,COMAV-UPV,public,"fastq,run.zq,sra","gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1",not applicable,SRX4183125,Peru,South America,"Peru: Lambayeque\, Olmos",NextSeq 500,BGV006353,Esther122615_130921_1-27396376_BGV006353,PAIRED,RANDOM PCR,GENOMIC,Solanum pimpinellifolium,ILLUMINA,2018-06-08T00:00:00Z,2018-06-08T02:59:00Z,1,BGV006353,SRP150040,leaf,
SRR7279667,WGS,298,8513904986,PRJNA454805,SAMN09229606,Plant,4086561181,COMAV-UPV,public,"sra,run.zq,fastq","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",not applicable,SRX4183124,Peru,South America,"Peru: Morropon\, Buenos Aires",NextSeq 500,BGV006336,Esther122615_130921_1-27396376_BGV006336,PAIRED,RANDOM PCR,GENOMIC,Solanum pimpinellifolium,ILLUMINA,2018-06-08T00:00:00Z,2018-06-08T03:20:00Z,1,BGV006336,SRP150040,leaf,
SRR7279668,WGS,299,21793948575,PRJNA454805,SAMN09229604,Plant,10303924768,COMAV-UPV,public,"run.zq,fastq,sra","gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1",not applicable,SRX4183123,Ecuador,South America,"Ecuador: Morona\, Indanza",NextSeq 500,BGV006235,Esther122615_130921_1-27396376_BGV006235,PAIRED,RANDOM PCR,GENOMIC,Solanum lycopersicum var. cerasiforme,ILLUMINA,2018-06-08T00:00:00Z,2018-06-08T04:23:00Z,1,BGV006235,SRP150040,leaf,cerasiforme
SRR7279669,WGS,299,17273353168,PRJNA454805,SAMN09229747,Plant,8504350257,COMAV-UPV,public,"sra,run.zq,fastq","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",not applicable,SRX4183122,Peru,South America,Peru: Cajamarca,NextSeq 500,BGV016047,Esther030416_BGV016047,PAIRED,RANDOM PCR,GENOMIC,Solanum pimpinellifolium,ILLUMINA,2018-06-08T00:00:00Z,2018-06-08T03:34:00Z,1,BGV016047,SRP150040,leaf,
SRR7279670,WGS,300,13844247916,PRJNA454805,SAMN09229753,Plant,6732542537,COMAV-UPV,public,"sra,fastq,run.zq","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",not applicable,SRX4183121,Colombia,South America,Colombia: From the market at Armenia,NextSeq 500,PI 129088,Esther030416_PI 129088,PAIRED,RANDOM PCR,GENOMIC,Solanum lycopersicum var. cerasiforme,ILLUMINA,2018-06-08T00:00:00Z,2018-06-08T03:39:00Z,1,PI 129088,SRP150040,leaf,cerasiforme
SRR7279671,WGS,300,16568850117,PRJNA454805,SAMN09229672,Plant,7530201636,COMAV-UPV,public,"run.zq,fastq,sra","gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1",not applicable,SRX4183120,Mexico,North America,"Mexico: Huauchinango\, Huauchinango",NextSeq 500,BGV007900,Esther011516_BGV007900,PAIRED,RANDOM PCR,GENOMIC,Solanum lycopersicum var. cerasiforme,ILLUMINA,2018-06-08T00:00:00Z,2018-06-08T05:08:00Z,1,BGV007900,SRP150040,leaf,cerasiforme
SRR7279672,WGS,300,18070473968,PRJNA454805,SAMN09229649,Plant,8032142649,COMAV-UPV,public,"fastq,run.zq,sra","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",not applicable,SRX4183119,Ecuador,South America,"Ecuador: Pedernales\, Pedernales",NextSeq 500,BGV007169,Esther011516_BGV007169,PAIRED,RANDOM PCR,GENOMIC,Solanum pimpinellifolium,ILLUMINA,2018-06-08T00:00:00Z,2018-06-08T03:31:00Z,1,BGV007169,SRP150040,leaf,
SRR7279673,WGS,300,11917387702,PRJNA454805,SAMN09229709,Plant,5782289567,COMAV-UPV,public,"sra,fastq,run.zq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",not applicable,SRX4183118,Colombia,South America,"Colombia: Valle\, El Dovio\, Vereda Mata de Cana",NextSeq 500,BGV008110,Esther030416_BGV008110,PAIRED,RANDOM PCR,GENOMIC,Solanum lycopersicum var. cerasiforme,ILLUMINA,2018-06-08T00:00:00Z,2018-06-08T03:37:00Z,1,BGV008110,SRP150040,leaf,cerasiforme
SRR7279674,WGS,299,10535605951,PRJNA454805,SAMN09229707,Plant,4679184958,COMAV-UPV,public,"fastq,sra,run.zq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",not applicable,SRX4183117,Peru,South America,"Peru: Sandia\, Yanahuaya",NextSeq 500,BGV008106,Esther052516_BGV008106,PAIRED,RANDOM PCR,GENOMIC,Solanum lycopersicum var. cerasiforme,ILLUMINA,2018-06-08T00:00:00Z,2018-06-08T03:19:00Z,1,BGV008106,SRP150040,leaf,cerasiforme
SRR7279675,WGS,300,17410785945,PRJNA454805,SAMN09229756,Plant,8443587205,COMAV-UPV,public,"sra,run.zq,fastq","gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1",not applicable,SRX4183116,USA,North America,USA,NextSeq 500,Tegucigalpa,Esther030416_Tegucigalpa,PAIRED,RANDOM PCR,GENOMIC,Solanum lycopersicum,ILLUMINA,2018-06-08T00:00:00Z,2018-06-08T03:32:00Z,1,Tegucigalpa,SRP150040,leaf,
SRR7279676,WGS,300,12613241427,PRJNA454805,SAMN09229730,Plant,6121625806,COMAV-UPV,public,"sra,run.zq,fastq","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",not applicable,SRX4183115,Peru,South America,"Peru: Lima\, From Chaclacayo\, Lima Province\, Peru.",NextSeq 500,BGV013156,Esther030416_BGV013156,PAIRED,RANDOM PCR,GENOMIC,Solanum lycopersicum var. cerasiforme,ILLUMINA,2018-06-08T00:00:00Z,2018-06-08T03:17:00Z,1,BGV013156,SRP150040,leaf,cerasiforme
SRR7279677,WGS,300,5927798026,PRJNA454805,SAMN09229643,Plant,2590921559,COMAV-UPV,public,"fastq,sra,run.zq","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",not applicable,SRX4183114,Ecuador,South America,"Ecuador: Esmeraldas\, Camarones",NextSeq 500,BGV007111,Esther011516_BGV007111,PAIRED,RANDOM PCR,GENOMIC,Solanum pimpinellifolium,ILLUMINA,2018-06-08T00:00:00Z,2018-06-08T02:58:00Z,1,BGV007111,SRP150040,leaf,
SRR7279678,WGS,300,11076015532,PRJNA454805,SAMN09229659,Plant,4974488114,COMAV-UPV,public,"sra,run.zq,fastq","ncbi,s3,gs","gs.US,ncbi.public,s3.us-east-1",not applicable,SRX4183113,Mexico,North America,"Mexico: Dzilam Gonzalez\, San Eduardo",NextSeq 500,BGV007863,Esther011516_BGV007863,PAIRED,RANDOM PCR,GENOMIC,Solanum lycopersicum,ILLUMINA,2018-06-08T00:00:00Z,2018-06-08T03:21:00Z,1,BGV007863,SRP150040,leaf,
SRR7279679,WGS,300,13517607969,PRJNA454805,SAMN09229660,Plant,6025710057,COMAV-UPV,public,"fastq,sra,run.zq","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",not applicable,SRX4183112,Mexico,North America,"Mexico: Dzilam Gonzalez\, San Eduardo",NextSeq 500,BGV007864,Esther011516_BGV007864,PAIRED,RANDOM PCR,GENOMIC,Solanum lycopersicum,ILLUMINA,2018-06-08T00:00:00Z,2018-06-08T03:19:00Z,1,BGV007864,SRP150040,leaf,
SRR7279680,WGS,300,13453160699,PRJNA454805,SAMN09229673,Plant,6220362539,COMAV-UPV,public,"run.zq,sra,fastq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",not applicable,SRX4183111,Mexico,North America,"Mexico: Huauchinango\, Huauchinango",NextSeq 500,BGV007901,Esther011516_BGV007901,PAIRED,RANDOM PCR,GENOMIC,Solanum lycopersicum var. cerasiforme,ILLUMINA,2018-06-08T00:00:00Z,2018-06-08T04:54:00Z,1,BGV007901,SRP150040,leaf,cerasiforme
SRR7279681,WGS,300,16390664507,PRJNA454805,SAMN09229671,Plant,7451194394,COMAV-UPV,public,"sra,fastq,run.zq","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",not applicable,SRX4183110,Mexico,North America,"Mexico: Huauchinango\, Huauchinango",NextSeq 500,BGV007899,Esther011516_BGV007899,PAIRED,RANDOM PCR,GENOMIC,Solanum lycopersicum var. cerasiforme,ILLUMINA,2018-06-08T00:00:00Z,2018-06-08T03:50:00Z,1,BGV007899,SRP150040,leaf,cerasiforme
SRR7279682,WGS,300,15669652171,PRJNA454805,SAMN09229641,Plant,6878245600,COMAV-UPV,public,"run.zq,fastq,sra","gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",not applicable,SRX4183109,Ecuador,South America,"Ecuador: Morona\, Rio Blanco",NextSeq 500,BGV007023,Esther011516_BGV007023,PAIRED,RANDOM PCR,GENOMIC,Solanum lycopersicum var. cerasiforme,ILLUMINA,2018-06-08T00:00:00Z,2018-06-08T03:45:00Z,1,BGV007023,SRP150040,leaf,cerasiforme
SRR7279683,WGS,300,13918417682,PRJNA454805,SAMN09229642,Plant,6234930881,COMAV-UPV,public,"run.zq,sra,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",not applicable,SRX4183108,Ecuador,South America,"Ecuador: Esmeraldas\, Camarones",NextSeq 500,BGV007109,Esther011516_BGV007109,PAIRED,RANDOM PCR,GENOMIC,Solanum pimpinellifolium,ILLUMINA,2018-06-08T00:00:00Z,2018-06-08T03:56:00Z,1,BGV007109,SRP150040,leaf,
SRR7279684,WGS,300,9745080029,PRJNA454805,SAMN09229657,Plant,4361726491,COMAV-UPV,public,"fastq,sra,run.zq","gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1",not applicable,SRX4183107,Mexico,North America,"Mexico: Dzidzantun\, Dzidzantun",NextSeq 500,BGV007860,Esther011516_BGV007860,PAIRED,RANDOM PCR,GENOMIC,Solanum lycopersicum,ILLUMINA,2018-06-08T00:00:00Z,2018-06-08T03:02:00Z,1,BGV007860,SRP150040,leaf,
SRR7279685,WGS,300,8260806731,PRJNA454805,SAMN09229654,Plant,3679980220,COMAV-UPV,public,"fastq,sra,run.zq","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.US",not applicable,SRX4183106,Ecuador,South America,Ecuador: El oro,NextSeq 500,BGV007366,Esther011516_BGV007366,PAIRED,RANDOM PCR,GENOMIC,Solanum pimpinellifolium,ILLUMINA,2018-06-08T00:00:00Z,2018-06-08T03:06:00Z,1,BGV007366,SRP150040,leaf,
